PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp PO3_lat PO7_lat PO9_lat O1_lat O2_lat Oz_lat PO4_lat PO8_lat PO10_lat ROI_GA_lat emotion ID Trial
-16.32698 -19.58604 -33.20111 -39.61222 -19.87654 -21.50821 4.487964 -3.971647 -20.38002 -18.88609 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 130.2605 116.2325 114.2285 116.2325 2 9 91
8.521389 10.9029 -20.41279 3.359025 22.53109 11.42695 27.0418 21.01401 22.64944 11.89264 118.2365 120.2405 118.2365 116.2325 124.2485 120.2405 120.2405 120.2405 124.2485 120.2405 2 9 95
30.95774 16.76606 10.23314 18.37378 2.052564 17.15777 -3.117661 18.78862 2.189176 12.60013 122.2445 114.2285 130.2605 122.2445 114.2285 114.2285 114.2285 114.2285 114.2285 117.7911 2 9 97
-8.218736 3.222797 -7.991486 -2.095372 3.206809 2.935725 8.91735 5.721594 2.209497 0.8786866 130.2605 130.2605 114.2285 130.2605 130.2605 130.2605 128.2565 130.2605 130.2605 128.2565 2 9 102
29.13609 36.29754 18.77873 43.52721 25.35099 36.55422 36.76567 34.69281 24.79713 31.76671 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 126.2525 130.2605 130.2605 129.8152 2 9 107
-23.57496 -19.67685 6.680806 -20.22799 5.463039 -19.44234 -21.32615 -10.90913 5.650938 -10.81807 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 114.2285 114.2285 130.2605 117.7911 2 9 109
18.42571 20.50917 11.01424 18.29668 36.14058 20.16181 23.64664 29.50925 34.9654 23.62994 118.2365 118.2365 128.2565 124.2485 130.2605 120.2405 130.2605 128.2565 130.2605 125.3618 2 9 114
43.13168 -0.2725615 -0.8872335 15.73319 7.764303 0.7798978 54.42396 6.013655 7.728157 14.935 114.2285 118.2365 122.2445 118.2365 114.2285 116.2325 114.2285 118.2365 114.2285 116.6778 2 9 115
45.64693 5.617148 11.41489 26.30585 1.960478 5.98631 28.02822 22.2706 1.522057 16.52806 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 124.2485 120.2405 130.2605 119.5725 2 9 123
41.68638 11.61228 -12.39561 28.24653 24.15854 12.84946 49.44275 50.77341 23.15773 25.5035 118.2365 122.2445 130.2605 130.2605 130.2605 124.2485 130.2605 124.2485 130.2605 126.6978 2 9 126
-2.524426 -3.539218 -25.11802 -18.07642 3.533053 -3.844311 8.063296 18.17403 3.885185 -2.160759 124.2485 114.2285 130.2605 122.2445 114.2285 114.2285 124.2485 114.2285 114.2285 119.1271 2 9 128
-22.77709 -2.587195 -18.54587 -6.027378 7.45613 -2.939397 23.36737 18.99829 8.545871 0.6100817 130.2605 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 116.2325 130.2605 126.9205 2 9 130
-11.91387 -28.38622 -18.48988 -25.37106 5.391973 -28.49312 8.143147 -17.90003 5.10011 -12.43544 118.2365 114.2285 114.2285 114.2285 126.2525 114.2285 124.2485 114.2285 126.2525 118.4591 2 9 135
-20.18805 2.024162 -8.461318 1.518037 -5.215312 2.357896 -18.29505 -0.01242346 -3.910263 -5.575814 114.2285 114.2285 114.2285 114.2285 128.2565 114.2285 114.2285 114.2285 128.2565 117.3458 2 9 142
-7.950024 -27.38321 -11.3699 -23.65767 -3.929913 -27.90379 -8.990409 -23.10822 -2.752155 -15.22725 116.2325 130.2605 114.2285 114.2285 116.2325 130.2605 114.2285 114.2285 116.2325 118.4591 2 9 143
3.240659 3.073132 -16.36802 -6.604735 -0.01351717 2.292911 9.103018 15.36234 -2.111249 0.88606 118.2365 114.2285 114.2285 114.2285 130.2605 114.2285 116.2325 114.2285 130.2605 118.4591 2 9 148
25.62437 -3.811988 6.45545 8.954693 -12.67528 -3.463847 -7.369679 -1.324511 -12.44896 -0.006639269 130.2605 114.2285 130.2605 130.2605 130.2605 114.2285 114.2285 114.2285 130.2605 123.1352 2 9 150
31.45298 0.811674 6.720659 11.75464 1.299874 -0.5325437 16.82549 3.018994 1.836973 8.132083 118.2365 114.2285 130.2605 114.2285 114.2285 114.2285 120.2405 114.2285 114.2285 117.1231 2 9 155
-7.029231 -9.089499 -40.43456 -12.71203 6.688511 -8.266994 -10.25626 16.1528 6.814268 -6.45922 130.2605 130.2605 130.2605 130.2605 128.2565 130.2605 130.2605 130.2605 124.2485 129.3699 2 9 157
7.395403 -5.498873 12.77761 6.484762 -15.58879 -5.72373 -14.63875 -13.52411 -15.22764 -4.838234 130.2605 114.2285 130.2605 114.2285 116.2325 114.2285 114.2285 114.2285 118.2365 118.4591 2 9 166
-3.578434 -27.58263 -5.183259 -16.60615 17.96397 -27.36467 16.96919 2.738555 17.62462 -2.779867 130.2605 114.2285 130.2605 130.2605 128.2565 114.2285 130.2605 114.2285 128.2565 124.4712 2 9 169
20.91766 10.22752 7.933537 15.76596 8.570655 10.17084 19.52607 14.92306 9.225707 13.029 130.2605 130.2605 130.2605 130.2605 116.2325 130.2605 118.2365 130.2605 116.2325 125.8072 2 9 171
33.66428 6.449286 15.77983 16.29753 -7.804047 6.666028 13.84328 1.754624 -7.441221 8.801065 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 2 9 175
7.723745 -9.482271 15.75982 13.23244 -1.904406 -10.09408 2.156573 -14.73449 0.1106206 0.3075503 126.2525 130.2605 130.2605 128.2565 114.2285 130.2605 122.2445 130.2605 114.2285 125.1392 2 9 178
1.946511 35.00708 -6.55129 14.69746 3.787321 34.87099 23.11059 59.44611 0.6957438 18.55672 130.2605 128.2565 124.2485 128.2565 114.2285 128.2565 126.2525 126.2525 116.2325 124.6938 2 9 182
13.70314 35.35789 36.35362 43.16915 5.573319 35.55658 -6.37672 15.7024 4.711514 20.41677 130.2605 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 130.2605 130.2605 123.1352 2 9 184
-1.131868 14.33345 -12.39787 11.33581 11.93757 15.97265 6.409418 23.46797 11.10773 9.003873 128.2565 114.2285 114.2285 114.2285 122.2445 114.2285 130.2605 114.2285 124.2485 119.5725 2 9 186
43.79878 23.39517 19.76911 33.47766 16.0821 23.22967 46.76402 48.33336 13.43504 29.80943 118.2365 114.2285 116.2325 114.2285 116.2325 114.2285 120.2405 114.2285 114.2285 115.7871 2 9 187
23.47339 -3.012861 2.550017 7.15814 13.33122 -2.789143 66.27225 6.266329 13.01325 14.02918 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 122.2445 129.3699 2 9 190
16.36331 8.927031 10.29731 16.81673 -10.58922 8.998636 9.020164 6.937748 -11.16688 6.178314 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 2 9 191
5.77244 -9.720198 3.574695 -6.274412 0.7577474 -9.526367 0.6265466 -6.786319 -0.1139659 -2.409981 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 130.2605 130.2605 114.2285 126.6978 2 9 194
34.37167 6.929335 -8.058078 16.80972 35.91285 7.453547 43.81706 36.04696 36.03998 23.25812 130.2605 114.2285 114.2285 128.2565 124.2485 114.2285 130.2605 130.2605 124.2485 123.3578 3 9 2
1.070294 -5.698956 -3.322598 0.9392939 5.537364 -6.360616 12.10668 2.893013 6.381557 1.505114 118.2365 124.2485 126.2525 124.2485 114.2285 124.2485 116.2325 116.2325 114.2285 119.7951 3 9 5
31.56339 25.01863 -10.10486 27.80588 20.70656 26.48743 46.24777 44.81681 20.27944 25.869 130.2605 128.2565 122.2445 120.2405 122.2445 126.2525 122.2445 126.2525 122.2445 124.4712 3 9 8
10.7205 -13.88997 -21.481 -6.54991 0.06782731 -12.82267 21.59798 4.785429 0.4746565 -1.899683 130.2605 130.2605 118.2365 130.2605 126.2525 130.2605 130.2605 120.2405 120.2405 126.2525 3 9 10
25.91063 11.19492 8.843312 21.88794 20.23016 11.13342 35.44039 19.22617 19.88244 19.30549 114.2285 114.2285 114.2285 114.2285 116.2325 114.2285 126.2525 114.2285 120.2405 116.4551 3 9 12
51.62268 -22.20729 -1.599059 -11.80809 1.435777 -22.31959 14.80929 -7.812662 2.083223 0.4671424 118.2365 114.2285 116.2325 114.2285 116.2325 114.2285 114.2285 114.2285 116.2325 115.3418 3 9 21
-2.617304 13.00881 15.55704 9.376107 6.083127 12.88579 13.06554 16.61075 5.163473 9.903704 130.2605 126.2525 126.2525 122.2445 126.2525 126.2525 130.2605 130.2605 130.2605 127.5885 3 9 25
16.09101 7.863197 6.289919 10.09418 19.3263 8.035201 31.2 24.49559 18.66739 15.78476 120.2405 120.2405 126.2525 126.2525 130.2605 124.2485 128.2565 122.2445 130.2605 125.3618 3 9 28
25.85998 18.10413 13.48974 25.17767 44.01432 17.80139 47.1606 47.48324 43.17122 31.36247 114.2285 124.2485 120.2405 120.2405 130.2605 126.2525 120.2405 130.2605 130.2605 124.0258 3 9 29
17.97987 38.47492 -1.480046 26.79485 45.00295 38.06132 55.90053 54.77397 45.76165 35.69667 130.2605 126.2525 114.2285 130.2605 120.2405 126.2525 124.2485 126.2525 118.2365 124.0258 3 9 34
-10.04978 1.607792 10.92292 2.065138 5.301357 0.6469854 1.080799 -16.19207 4.750244 0.01481983 130.2605 116.2325 130.2605 130.2605 130.2605 114.2285 120.2405 120.2405 124.2485 124.0258 3 9 38
17.16861 4.933685 -4.046047 9.562643 -1.407405 4.522671 18.95577 6.766241 -1.880535 6.063959 128.2565 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 130.2605 114.2285 124.6938 3 9 39
5.683809 -3.511765 2.347451 5.896602 0.1144702 -3.378992 12.01656 6.14374 -0.05518724 2.806299 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 124.2485 124.2485 120.0178 3 9 41
21.20578 4.250841 15.39536 18.73198 -42.36552 4.288252 45.32707 7.232081 -41.68608 3.597752 130.2605 130.2605 116.2325 130.2605 130.2605 130.2605 116.2325 130.2605 114.2285 125.3618 3 9 43
19.12202 14.6614 11.13636 12.55352 27.07552 15.017 38.33004 28.39058 27.28793 21.50826 114.2285 130.2605 130.2605 130.2605 116.2325 130.2605 118.2365 116.2325 116.2325 122.4672 3 9 51
20.03912 16.84509 22.69314 27.10141 20.9295 16.82069 47.51727 30.22283 20.75643 24.7695 124.2485 130.2605 122.2445 128.2565 130.2605 130.2605 126.2525 130.2605 130.2605 128.0338 3 9 55
28.24649 27.11524 -5.122205 14.23677 -10.30931 27.35177 7.396106 9.230867 -9.461456 9.853807 130.2605 130.2605 130.2605 130.2605 128.2565 130.2605 130.2605 130.2605 128.2565 129.8152 3 9 57
-20.08173 9.072824 2.046997 1.50523 -2.722945 9.88026 -23.83457 -4.939355 -2.540792 -3.512676 130.2605 130.2605 130.2605 130.2605 116.2325 130.2605 116.2325 130.2605 116.2325 125.5845 3 9 60
-8.669548 -15.57597 -21.30288 -15.72474 14.52265 -14.49457 38.51656 13.3571 14.25806 0.5429622 130.2605 130.2605 130.2605 130.2605 126.2525 130.2605 128.2565 130.2605 128.2565 129.3699 3 9 64
-12.90143 -15.74809 -14.06548 -13.34206 -21.31307 -15.8522 -15.59918 -12.05881 -21.55929 -15.82662 120.2405 120.2405 130.2605 122.2445 114.2285 114.2285 114.2285 114.2285 114.2285 118.2365 3 9 67
7.171059 7.868966 9.046192 6.663095 35.6762 8.487456 36.57546 22.77488 33.35037 18.62374 114.2285 130.2605 122.2445 126.2525 130.2605 130.2605 124.2485 130.2605 130.2605 126.4752 3 9 70
37.47248 17.40824 21.8776 29.52535 17.75688 17.69923 23.97155 16.64093 18.05177 22.26711 128.2565 130.2605 114.2285 130.2605 130.2605 130.2605 126.2525 130.2605 130.2605 127.8112 3 9 75
29.76914 -3.759641 29.39527 27.72858 0.05653768 -3.141931 7.307563 -10.27391 -0.6002997 8.497925 116.2325 116.2325 130.2605 130.2605 114.2285 118.2365 120.2405 114.2285 114.2285 119.3498 3 9 77
2.186204 8.249671 -14.2463 -7.164128 -24.63627 9.471131 -55.77858 -3.416875 -23.34126 -12.07516 116.2325 130.2605 130.2605 128.2565 130.2605 130.2605 130.2605 130.2605 130.2605 128.4792 3 9 86
5.170107 -11.74038 -1.884108 -5.529135 13.18773 -11.42684 26.51496 9.511133 12.95523 4.084301 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 3 9 90
29.0561 35.29771 16.04553 37.46024 31.96748 35.52559 36.14135 42.36589 31.10195 32.77354 130.2605 130.2605 130.2605 130.2605 126.2525 130.2605 130.2605 130.2605 126.2525 129.3699 3 9 93
2.799649 4.960614 -0.5181484 0.2060361 -21.90632 5.457449 -1.818012 3.751082 -22.9491 -3.335195 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 130.2605 114.2285 124.9165 3 9 98
2.111628 -21.09228 -7.400902 0.2522462 -0.1873496 -20.75491 -20.58612 -9.575398 0.7245371 -8.50095 114.2285 114.2285 114.2285 114.2285 120.2405 114.2285 114.2285 130.2605 118.2365 117.1231 3 9 101
6.432604 -3.278487 11.91625 10.90482 14.01643 -3.655351 9.909828 -0.7739837 13.82295 6.58834 122.2445 114.2285 128.2565 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 116.6778 3 9 103
13.12606 -29.26058 -4.909022 -20.32679 1.455448 -29.36651 20.73844 -10.42602 2.832236 -6.237415 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 3 9 108
0.9332407 19.84094 -3.07437 10.88423 14.93807 19.74078 18.37009 36.94525 13.88405 14.71803 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 126.2525 114.2285 115.5645 3 9 110
7.514177 33.07907 -1.618348 20.5682 13.66416 31.92498 1.022672 23.63459 12.90176 15.85459 130.2605 120.2405 124.2485 120.2405 114.2285 122.2445 114.2285 114.2285 114.2285 119.3498 3 9 116
-8.177768 -3.470364 -9.904816 -12.05221 -4.591338 -3.149886 10.37279 14.77483 -5.156741 -2.372833 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 118.2365 114.2285 114.2285 114.6738 3 9 118
16.68802 -0.9041894 2.536432 3.970603 10.42695 -0.5533756 45.05778 21.37598 9.235342 11.9815 130.2605 130.2605 114.2285 130.2605 114.2285 130.2605 122.2445 130.2605 114.2285 124.0258 3 9 122
19.26609 -1.915141 -8.618455 4.811138 21.71051 -1.485723 28.14999 22.48176 21.77911 11.7977 126.2525 114.2285 130.2605 126.2525 116.2325 114.2285 124.2485 114.2285 116.2325 120.2405 3 9 124
15.42465 1.425145 -16.57904 -1.482874 5.588395 2.76347 28.97444 20.84603 4.586702 6.838546 130.2605 130.2605 128.2565 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.0379 3 9 127
17.636 2.53075 -13.87373 4.185095 17.01215 3.543205 24.64998 34.94727 16.67099 11.92241 130.2605 130.2605 130.2605 114.2285 118.2365 114.2285 130.2605 130.2605 116.2325 123.8032 3 9 131
9.707233 -2.062981 -5.251441 -1.304934 -5.740707 -3.736627 0.3621735 5.951156 -6.728738 -0.9783185 122.2445 114.2285 114.2285 114.2285 114.2285 114.2285 126.2525 124.2485 114.2285 117.5685 3 9 134
-6.233638 -0.54725 -18.80502 -9.186873 3.772532 -0.100836 12.09418 10.34233 3.653472 -0.5567899 128.2565 126.2525 130.2605 130.2605 130.2605 126.2525 130.2605 130.2605 130.2605 129.1472 3 9 136
41.68661 26.26675 28.75071 37.13775 0.5180579 26.01828 31.93439 28.4766 -0.1775526 24.5124 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 114.2285 114.2285 123.1352 3 9 137
4.885614 14.82699 -4.225418 0.3284789 19.67976 15.04869 27.54641 28.89051 19.23327 14.02381 126.2525 120.2405 114.2285 122.2445 130.2605 122.2445 130.2605 130.2605 130.2605 125.1392 3 9 141
-9.209731 10.67112 -11.46548 0.9470589 20.49568 10.20858 17.82179 32.83007 19.02523 10.14715 116.2325 114.2285 114.2285 114.2285 124.2485 114.2285 130.2605 118.2365 122.2445 118.6818 3 9 146
44.62281 34.79816 14.9739 36.51607 -8.178415 35.41935 26.82831 35.47898 -9.454183 23.445 128.2565 126.2525 128.2565 128.2565 114.2285 126.2525 130.2605 118.2365 114.2285 123.8032 3 9 147
43.5621 32.69404 3.60648 32.71687 0.07678715 32.70301 36.11577 47.96175 -1.826403 25.29005 130.2605 122.2445 114.2285 114.2285 128.2565 116.2325 126.2525 124.2485 128.2565 122.6898 3 9 149
8.301818 3.151877 -1.782116 4.231798 7.642519 3.635821 16.98194 12.68368 7.391586 6.915436 126.2525 130.2605 130.2605 130.2605 114.2285 130.2605 116.2325 130.2605 114.2285 124.6938 3 9 154
11.25279 -18.14493 19.40594 2.111921 -10.78686 -17.80205 -6.716098 -29.7438 -10.75832 -6.797935 124.2485 130.2605 114.2285 130.2605 130.2605 130.2605 124.2485 130.2605 130.2605 127.1432 3 9 156
3.563241 17.76581 10.94029 -1.214792 -6.413331 17.29983 -3.56882 13.42777 -6.090531 5.07883 130.2605 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 116.0098 3 9 159
20.58587 7.961297 14.86987 7.940261 -3.830085 6.236208 -0.3729194 0.5573233 -3.713592 5.581581 130.2605 114.2285 130.2605 130.2605 130.2605 114.2285 124.2485 130.2605 130.2605 126.0298 3 9 161
-17.02674 -25.59765 -7.517437 -12.47917 -5.831197 -25.68566 -42.46916 -11.52009 -4.442442 -16.95217 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 130.2605 114.2285 124.9165 3 9 164
42.18251 -6.75628 34.30618 38.11209 5.142486 -6.650599 11.56329 -4.184852 4.410038 13.12499 114.2285 130.2605 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 120.2405 125.5845 3 9 170
28.12132 22.99063 -1.898376 27.97938 9.133881 24.07599 23.38583 25.54173 8.364105 18.63272 130.2605 120.2405 130.2605 122.2445 118.2365 120.2405 130.2605 130.2605 118.2365 124.4712 3 9 172
-3.900061 -7.41643 -11.35358 -10.64295 0.2285489 -7.704074 18.77155 8.879274 0.2022116 -1.437277 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 114.2285 130.2605 119.5725 3 9 174
19.22721 -1.895709 9.099752 14.99598 -1.634112 -1.571864 1.165359 -1.747539 -0.9676878 4.074598 114.2285 114.2285 118.2365 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 114.6738 3 9 176
12.91511 7.584119 -4.870529 8.610733 14.55334 7.551875 38.61863 16.90743 13.26697 12.79308 130.2605 114.2285 128.2565 114.2285 126.2525 114.2285 122.2445 114.2285 126.2525 121.1311 3 9 180
-7.006634 -28.24086 -6.950021 -34.1382 8.101093 -28.80687 4.955262 4.943415 8.074782 -8.785338 130.2605 114.2285 130.2605 130.2605 120.2405 114.2285 130.2605 122.2445 120.2405 123.5805 3 9 185
19.86985 -14.75555 0.3715403 1.434192 3.998326 -14.67201 12.93827 -7.807726 4.204437 0.6201478 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 128.2565 130.2605 130.2605 130.0379 3 9 188
39.58942 -12.68903 2.18708 11.65522 14.94142 -12.33841 68.99326 17.82904 13.77333 15.99348 124.2485 122.2445 130.2605 126.2525 122.2445 114.2285 114.2285 114.2285 122.2445 121.1311 3 9 192
17.04144 14.38801 -5.343061 16.18015 19.2144 13.92914 23.88252 29.22012 17.41113 16.21376 116.2325 114.2285 118.2365 118.2365 130.2605 114.2285 118.2365 116.2325 130.2605 119.5725 3 9 195
25.4148 17.37928 13.23627 31.19867 4.743354 17.62272 31.85495 21.70895 4.570071 18.63656 124.2485 116.2325 114.2285 120.2405 130.2605 118.2365 126.2525 118.2365 130.2605 122.0218 3 9 198
34.04079 25.89307 4.188902 31.89335 24.3857 25.29737 30.73839 33.95679 24.26024 26.07273 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 114.2285 116.2325 114.2285 123.3578 3 9 199
2.765206 1.024862 -3.928297 -7.162821 -2.806436 0.9573077 -8.145704 -1.180753 -3.27229 -2.416548 128.2565 114.2285 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 119.3498 4 9 3
28.63856 12.78244 -17.09278 10.31088 34.5937 13.55102 47.20471 43.62772 33.97699 23.06592 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 4 9 13
12.4888 5.31302 -5.473338 3.652348 24.01129 6.047162 38.47219 29.08491 24.16839 15.3072 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 4 9 18
40.22343 23.06889 10.18439 25.47179 27.25634 24.79317 61.43552 47.78218 27.4404 31.96179 130.2605 130.2605 128.2565 130.2605 114.2285 130.2605 130.2605 130.2605 114.2285 126.4752 4 9 24
-17.08637 -7.290392 -4.436121 -6.620879 -4.4428 -6.98822 -3.452303 -2.323666 -4.291828 -6.325842 130.2605 114.2285 130.2605 114.2285 114.2285 114.2285 114.2285 114.2285 114.2285 117.7911 4 9 33
4.295654 -2.303529 -20.05159 -5.012642 18.85853 -2.215957 5.930722 25.84491 17.99217 4.815363 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 4 9 42
-13.47793 -12.62268 -11.86396 -20.55117 9.779569 -13.5695 16.64233 14.32508 10.4022 -2.326229 116.2325 120.2405 114.2285 116.2325 126.2525 120.2405 126.2525 130.2605 124.2485 121.5765 4 9 46
33.78905 17.49904 7.582716 27.58406 0.1002143 19.46421 24.92267 26.60616 0.108315 17.51738 118.2365 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 130.2605 130.2605 121.7992 4 9 56
2.605561 3.535526 -16.06914 -0.08151981 7.413358 3.066027 15.01542 16.99572 7.671041 4.461332 114.2285 114.2285 114.2285 114.2285 130.2605 114.2285 130.2605 130.2605 130.2605 121.3538 4 9 63
-12.7301 16.03157 -11.1671 1.788264 28.47731 16.63287 14.20548 20.36304 26.71962 11.14677 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 114.2285 130.2605 128.4792 4 9 78
-21.13096 16.21711 -36.85941 -24.94055 15.0202 16.37963 16.82929 31.36953 14.11743 3.000253 114.2285 114.2285 114.2285 114.2285 128.2565 114.2285 130.2605 130.2605 130.2605 121.1311 4 9 83
37.60902 19.20831 2.221379 28.83792 36.94036 18.21741 44.53041 34.5522 36.22914 28.70513 126.2525 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 129.8152 4 9 88
40.72599 36.37263 8.064281 38.55091 15.03065 36.67288 37.87552 39.25618 15.66459 29.80151 118.2365 120.2405 116.2325 120.2405 130.2605 122.2445 130.2605 130.2605 130.2605 124.2485 4 9 99
17.34235 -12.41038 -13.04258 -0.250363 18.3341 -12.04605 46.02171 27.02481 19.12575 10.01104 130.2605 130.2605 120.2405 126.2525 130.2605 130.2605 130.2605 130.2605 130.2605 128.7018 4 9 105
5.894756 11.18863 -5.678186 10.8149 24.85455 11.264 26.22335 23.43699 24.84478 14.76042 130.2605 114.2285 130.2605 114.2285 114.2285 114.2285 130.2605 114.2285 114.2285 119.5725 4 9 113
9.000798 9.193707 -3.189291 7.335283 19.29291 9.928326 25.8737 18.73521 19.53302 12.85596 130.2605 130.2605 114.2285 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 128.4792 4 9 120
32.48308 40.98281 10.57063 40.63961 22.97639 41.77247 53.65935 46.7328 21.83188 34.62767 122.2445 124.2485 114.2285 118.2365 114.2285 122.2445 128.2565 130.2605 114.2285 120.9085 4 9 125
23.16232 28.8046 25.86407 35.92545 -10.59287 29.15189 16.62025 29.86311 -11.23486 18.61822 118.2365 114.2285 114.2285 118.2365 130.2605 114.2285 114.2285 130.2605 130.2605 120.4632 4 9 132
2.924706 -30.72141 -3.897034 -11.4766 -2.63873 -30.28514 6.921453 -32.5103 -2.086357 -11.52993 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 130.2605 114.2285 122.2445 127.5885 4 9 139
19.40568 6.572774 11.8458 10.79803 4.531566 7.341184 23.88739 18.59909 4.44798 11.93661 130.2605 116.2325 114.2285 128.2565 114.2285 116.2325 126.2525 118.2365 114.2285 119.7951 4 9 144
