amplitude ID time cond
2.436879 2 184.3687 1
2.220546 2 186.3727 1
2.052773 2 188.3768 1
1.900454 2 190.3808 1
1.790263 2 192.3848 1
1.793036 2 194.3888 1
1.904104 2 196.3928 1
2.108566 2 198.3968 1
2.440134 2 200.4008 1
2.877142 2 202.4048 1
3.35756 2 204.4088 1
3.873005 2 206.4128 1
4.437591 2 208.4168 1
5.013324 2 210.4208 1
5.592664 2 212.4249 1
6.140205 2 214.4289 1
6.679665 2 216.4329 1
7.212827 2 218.4369 1
7.736625 2 220.4409 1
8.234165 2 222.4449 1
8.701774 2 224.4489 1
9.182558 2 226.4529 1
9.747914 2 228.4569 1
10.3863 2 230.4609 1
11.03511 2 232.4649 1
11.67826 2 234.4689 1
12.29343 2 236.4729 1
12.92066 2 238.477 1
13.55525 2 240.481 1
14.17221 2 242.485 1
14.7853 2 244.489 1
15.4287 2 246.493 1
16.07713 2 248.497 1
16.72605 2 250.501 1
17.363 2 252.505 1
17.96731 2 254.509 1
18.54918 2 256.513 1
19.11878 2 258.517 1
19.68829 2 260.5211 1
20.25646 2 262.5251 1
20.81579 2 264.5291 1
21.35087 2 266.5331 1
21.87789 2 268.5371 1
22.42688 2 270.5411 1
23.01756 2 272.5451 1
23.63301 2 274.5491 1
24.22273 2 276.5531 1
24.7873 2 278.5571 1
25.34429 2 280.5611 1
25.90877 2 282.5651 1
26.46537 2 284.5692 1
27.04381 2 286.5732 1
27.57655 2 288.5771 1
28.08157 2 290.5812 1
28.57774 2 292.5852 1
29.08302 2 294.5892 1
29.59896 2 296.5932 1
30.14019 2 298.5972 1
30.72509 2 300.6012 1
31.31154 2 302.6052 1
31.89653 2 304.6092 1
32.45353 2 306.6132 1
32.96481 2 308.6172 1
33.42102 2 310.6212 1
33.8354 2 312.6252 1
34.17196 2 314.6293 1
34.43231 2 316.6333 1
34.67131 2 318.6373 1
34.90865 2 320.6413 1
35.0557 2 322.6453 1
35.09891 2 324.6493 1
35.04149 2 326.6533 1
34.94773 2 328.6573 1
34.82938 2 330.6613 1
34.7318 2 332.6653 1
34.67273 2 334.6693 1
34.59613 2 336.6733 1
34.49092 2 338.6774 1
34.36374 2 340.6814 1
34.16889 2 342.6854 1
33.89815 2 344.6894 1
33.54265 2 346.6934 1
33.15238 2 348.6974 1
32.74221 2 350.7014 1
32.32175 2 352.7054 1
31.92834 2 354.7094 1
31.56923 2 356.7134 1
31.23992 2 358.7174 1
30.89984 2 360.7214 1
30.53987 2 362.7255 1
30.16449 2 364.7295 1
29.8026 2 366.7335 1
29.43861 2 368.7375 1
29.06413 2 370.7415 1
28.68074 2 372.7455 1
28.29709 2 374.7495 1
27.8773 2 376.7535 1
27.46745 2 378.7575 1
27.15304 2 380.7615 1
26.95502 2 382.7655 1
26.85876 2 384.7695 1
26.82481 2 386.7736 1
26.84361 2 388.7776 1
26.86469 2 390.7816 1
26.82618 2 392.7856 1
26.685 2 394.7896 1
26.41417 2 396.7936 1
26.06233 2 398.7976 1
25.67667 2 400.8016 1
25.31958 2 402.8056 1
25.0801 2 404.8096 1
24.9491 2 406.8136 1
24.82103 2 408.8176 1
24.63815 2 410.8217 1
24.4525 2 412.8257 1
24.30922 2 414.8297 1
24.1887 2 416.8337 1
24.05606 2 418.8377 1
23.88551 2 420.8417 1
23.7157 2 422.8457 1
23.57801 2 424.8497 1
23.4864 2 426.8537 1
23.41783 2 428.8577 1
23.3133 2 430.8617 1
23.18304 2 432.8657 1
23.09435 2 434.8698 1
23.08362 2 436.8737 1
23.11421 2 438.8777 1
23.17214 2 440.8818 1
23.29321 2 442.8858 1
23.41272 2 444.8898 1
23.47356 2 446.8938 1
23.47887 2 448.8978 1
23.47172 2 450.9018 1
23.46393 2 452.9058 1
23.46929 2 454.9098 1
23.50813 2 456.9138 1
23.53365 2 458.9178 1
23.48444 2 460.9218 1
23.31681 2 462.9258 1
23.09506 2 464.9299 1
22.87143 2 466.9339 1
22.69265 2 468.9379 1
22.53257 2 470.9419 1
22.34017 2 472.9459 1
22.12138 2 474.9499 1
21.92709 2 476.9539 1
21.77514 2 478.9579 1
21.61732 2 480.9619 1
21.39559 2 482.9659 1
21.0898 2 484.9699 1
20.74328 2 486.9739 1
20.37416 2 488.978 1
19.98652 2 490.982 1
19.68593 2 492.986 1
19.48233 2 494.99 1
19.25896 2 496.994 1
18.93175 2 498.998 1
18.53056 2 501.002 1
18.12309 2 503.006 1
17.77169 2 505.01 1
17.4453 2 507.014 1
17.08996 2 509.018 1
16.703 2 511.022 1
16.33982 2 513.0261 1
15.97683 2 515.0301 1
15.62343 2 517.0341 1
15.29873 2 519.0381 1
15.02654 2 521.0421 1
