P8_amp TP8_amp CP6_amp ROI_GA_amp P8_lat TP8_lat CP6_lat ROI_GA_lat emotion ID Trial hem
10.99513 -6.926353 8.823925 4.297568 190.3808 198.3968 190.3808 193.0528 2 2 32 2
-23.77703 -5.667986 -19.08748 -16.1775 200.4008 198.3968 198.3968 199.0648 2 2 36 2
12.03872 -0.2953353 14.91769 8.887027 198.3968 194.3888 206.4128 199.7328 2 2 44 2
6.161183 5.698154 8.70103 6.853456 204.4088 194.3888 206.4128 201.7368 2 2 46 2
2.535428 4.891673 3.72377 3.716957 206.4128 204.4088 206.4128 205.7448 2 2 47 2
-8.281287 -4.554737 -13.2049 -8.680308 206.4128 190.3808 198.3968 198.3968 2 2 49 2
3.441571 10.45629 21.08895 11.66227 190.3808 206.4128 190.3808 195.7248 2 2 51 2
4.464544 6.352293 13.14932 7.988719 198.3968 198.3968 198.3968 198.3968 2 2 58 2
-24.13242 -19.60591 -20.259 -21.33244 196.3928 190.3808 206.4128 197.7288 2 2 61 2
11.88762 10.3218 13.78449 11.99797 206.4128 190.3808 206.4128 201.0688 2 2 64 2
17.1973 2.829486 15.62913 11.88531 204.4088 204.4088 206.4128 205.0768 2 2 68 2
-13.52363 -10.71762 -7.805944 -10.6824 190.3808 206.4128 190.3808 195.7248 2 2 71 2
7.657758 6.777218 13.40148 9.278817 206.4128 206.4128 206.4128 206.4128 2 2 72 2
-13.16906 -1.410503 26.50157 3.974003 206.4128 206.4128 206.4128 206.4128 2 2 78 2
-23.90224 -16.08559 -32.78593 -24.25792 190.3808 190.3808 194.3888 191.7168 2 2 80 2
-11.922 -16.27951 -23.41617 -17.20589 192.3848 190.3808 194.3888 192.3848 2 2 81 2
-24.14658 -18.24674 3.926316 -12.82234 204.4088 194.3888 206.4128 201.7368 2 2 88 2
0.5696208 0.9158005 12.47139 4.652271 190.3808 192.3848 190.3808 191.0488 2 2 90 2
0.1341212 4.346595 16.27535 6.918688 202.4048 190.3808 206.4128 199.7328 2 2 94 2
-21.75455 -6.546705 0.02203766 -9.426406 204.4088 194.3888 198.3968 199.0648 2 2 96 2
4.860216 -20.75178 1.652984 -4.746192 196.3928 196.3928 194.3888 195.7248 2 2 99 2
-0.4909636 4.20577 19.10571 7.606837 206.4128 204.4088 206.4128 205.7448 2 2 102 2
11.12738 22.09078 7.143269 13.45381 204.4088 202.4048 204.4088 203.7408 2 2 107 2
13.83192 -2.01897 13.71661 8.509852 206.4128 206.4128 206.4128 206.4128 2 2 108 2
-24.23308 -5.517149 -22.89208 -17.54744 190.3808 190.3808 206.4128 195.7248 2 2 113 2
17.15312 27.48411 20.86454 21.83392 206.4128 190.3808 190.3808 195.7248 2 2 114 2
-1.178406 -4.355865 -13.20573 -6.246666 192.3848 190.3808 190.3808 191.0488 2 2 122 2
-8.581867 14.63565 14.52615 6.859976 206.4128 206.4128 206.4128 206.4128 2 2 125 2
4.876437 -13.59579 -4.744091 -4.487813 206.4128 206.4128 206.4128 206.4128 2 2 127 2
12.55107 -6.7638 26.50249 10.76326 190.3808 190.3808 206.4128 195.7248 2 2 129 2
-27.23099 -34.12928 -10.55205 -23.97077 206.4128 204.4088 202.4048 204.4088 2 2 134 2
12.18725 3.16543 -0.8185545 4.844709 190.3808 194.3888 192.3848 192.3848 2 2 140 2
-5.685163 5.212446 -4.211308 -1.561342 206.4128 206.4128 206.4128 206.4128 2 2 141 2
4.995024 -1.959979 8.669201 3.901416 190.3808 206.4128 206.4128 201.0688 2 2 144 2
7.745077 -0.9994255 12.92197 6.555872 206.4128 206.4128 206.4128 206.4128 2 2 148 2
9.793415 10.59458 14.46006 11.61602 190.3808 190.3808 190.3808 190.3808 2 2 150 2
-5.006164 -6.881572 -10.96644 -7.618058 190.3808 206.4128 206.4128 201.0688 2 2 155 2
-2.800895 3.202908 -2.291122 -0.6297033 190.3808 190.3808 190.3808 190.3808 2 2 159 2
5.535409 -8.770447 17.37398 4.712981 190.3808 200.4008 204.4088 198.3968 2 2 168 2
15.41446 27.7589 42.20932 28.46089 190.3808 190.3808 190.3808 190.3808 2 2 172 2
42.42209 11.77079 49.55888 34.58392 206.4128 206.4128 206.4128 206.4128 2 2 174 2
8.157098 12.2767 9.350167 9.927987 194.3888 190.3808 190.3808 191.7168 2 2 177 2
-1.092106 0.9687027 -7.056321 -2.393241 206.4128 190.3808 204.4088 200.4008 2 2 180 2
15.00902 19.92067 12.40786 15.77918 206.4128 206.4128 190.3808 201.0688 2 2 181 2
8.636808 -3.094652 16.51372 7.35196 204.4088 194.3888 190.3808 196.3928 2 2 183 2
-10.99952 -4.575922 -13.37587 -9.650435 206.4128 196.3928 200.4008 201.0688 3 2 2 2
29.46459 22.8775 32.62644 28.32284 190.3808 190.3808 190.3808 190.3808 3 2 5 2
15.25007 -3.652792 9.892113 7.163129 190.3808 190.3808 190.3808 190.3808 3 2 8 2
6.427916 9.793903 -0.5482521 5.224522 202.4048 198.3968 196.3928 199.0648 3 2 10 2
8.348915 -9.295877 6.33725 1.796763 190.3808 190.3808 190.3808 190.3808 3 2 12 2
-0.7812415 29.895 25.22857 18.11411 190.3808 206.4128 190.3808 195.7248 3 2 21 2
-28.54007 19.33391 9.387167 0.06033325 206.4128 204.4088 206.4128 205.7448 3 2 25 2
37.39384 7.40159 52.28423 32.35989 190.3808 190.3808 206.4128 195.7248 3 2 28 2
4.106897 7.602905 3.464663 5.058155 202.4048 190.3808 190.3808 194.3888 3 2 29 2
10.72569 -5.50904 7.705992 4.307549 190.3808 194.3888 190.3808 191.7168 3 2 34 2
-10.28693 -12.07453 -9.108116 -10.48986 196.3928 196.3928 200.4008 197.7288 3 2 38 2
17.31852 1.593716 -6.394562 4.172558 190.3808 190.3808 190.3808 190.3808 3 2 39 2
-16.55505 12.328 2.967074 -0.4199911 206.4128 206.4128 206.4128 206.4128 3 2 41 2
23.46562 12.55886 37.8951 24.63986 196.3928 196.3928 194.3888 195.7248 3 2 43 2
7.840861 8.109624 5.876871 7.275785 190.3808 190.3808 190.3808 190.3808 3 2 50 2
30.98656 2.949103 14.7032 16.21295 190.3808 196.3928 202.4048 196.3928 3 2 54 2
12.12183 18.40793 9.422647 13.31747 200.4008 202.4048 202.4048 201.7368 3 2 56 2
-8.243653 2.684556 22.21614 5.552346 190.3808 190.3808 190.3808 190.3808 3 2 59 2
-29.71832 -0.5289398 -33.40131 -21.21619 200.4008 206.4128 202.4048 203.0728 3 2 63 2
9.297649 -4.425819 -5.07661 -0.06825987 190.3808 190.3808 206.4128 195.7248 3 2 66 2
8.80861 31.49976 14.97172 18.4267 190.3808 190.3808 206.4128 195.7248 3 2 69 2
-9.354075 -0.3612775 1.720519 -2.664945 190.3808 206.4128 190.3808 195.7248 3 2 74 2
-25.80622 -20.25704 -7.352903 -17.80539 190.3808 190.3808 190.3808 190.3808 3 2 76 2
13.34896 1.094894 27.21145 13.8851 202.4048 190.3808 190.3808 194.3888 3 2 85 2
4.201578 0.4577625 12.07026 5.576532 190.3808 190.3808 206.4128 195.7248 3 2 89 2
-24.92625 -22.7615 -20.73603 -22.80792 202.4048 202.4048 202.4048 202.4048 3 2 92 2
14.20183 11.19013 14.29554 13.22917 190.3808 190.3808 190.3808 190.3808 3 2 97 2
-9.463401 4.576731 -11.93381 -5.606825 192.3848 192.3848 190.3808 191.7168 3 2 101 2
9.546654 4.522308 18.27506 10.78134 190.3808 190.3808 190.3808 190.3808 3 2 103 2
15.50799 8.867019 8.98667 11.12056 206.4128 206.4128 206.4128 206.4128 3 2 109 2
-6.921209 -15.79525 1.303502 -7.137651 190.3808 194.3888 206.4128 197.0608 3 2 115 2
-3.262723 -0.7797625 9.15807 1.705195 190.3808 190.3808 190.3808 190.3808 3 2 117 2
-6.585505 4.674276 3.09632 0.3950305 190.3808 198.3968 190.3808 193.0528 3 2 121 2
34.84583 7.054788 24.80903 22.23655 206.4128 198.3968 206.4128 203.7408 3 2 123 2
16.54854 2.687966 26.67542 15.30397 204.4088 202.4048 204.4088 203.7408 3 2 126 2
11.19763 5.098186 23.32486 13.20689 206.4128 206.4128 206.4128 206.4128 3 2 130 2
2.386814 18.50798 -6.034936 4.953288 206.4128 190.3808 206.4128 201.0688 3 2 133 2
9.615336 -3.93704 -14.56764 -2.963114 206.4128 206.4128 206.4128 206.4128 3 2 135 2
13.76446 -10.53689 -3.08254 0.04834239 200.4008 198.3968 206.4128 201.7368 3 2 136 2
-26.75836 -57.99136 -13.49158 -32.7471 196.3928 202.4048 206.4128 201.7368 3 2 143 2
27.12985 9.432549 11.37131 15.9779 190.3808 190.3808 190.3808 190.3808 3 2 147 2
14.08922 23.76817 18.37427 18.74389 190.3808 190.3808 190.3808 190.3808 3 2 149 2
2.768844 -3.783866 11.19092 3.391965 206.4128 206.4128 206.4128 206.4128 3 2 154 2
24.7501 2.495874 27.27625 18.17407 190.3808 206.4128 190.3808 195.7248 3 2 156 2
-11.66158 -12.00805 -15.48672 -13.05212 190.3808 194.3888 190.3808 191.7168 3 2 158 2
38.53221 29.33274 24.13529 30.66675 206.4128 192.3848 190.3808 196.3928 3 2 161 2
7.20392 -7.815503 -8.708677 -3.106753 190.3808 202.4048 190.3808 194.3888 3 2 164 2
18.05353 10.97182 44.95515 24.66017 190.3808 190.3808 190.3808 190.3808 3 2 169 2
4.787207 11.56885 10.2744 8.876819 196.3928 202.4048 190.3808 196.3928 3 2 171 2
7.12329 48.02476 22.48141 25.87649 206.4128 206.4128 206.4128 206.4128 3 2 173 2
-6.936573 11.69752 -15.26039 -3.499815 194.3888 200.4008 200.4008 198.3968 3 2 175 2
4.793666 4.894696 -7.272657 0.8052349 190.3808 190.3808 190.3808 190.3808 3 2 185 2
20.108 35.56926 20.36254 25.3466 204.4088 202.4048 206.4128 204.4088 3 2 186 2
-19.38193 -12.57903 -46.85295 -26.2713 190.3808 204.4088 202.4048 199.0648 4 2 3 2
-31.23808 -31.61635 -48.57375 -37.14273 206.4128 206.4128 206.4128 206.4128 4 2 13 2
-7.285768 -4.832062 -5.271434 -5.796422 190.3808 190.3808 204.4088 195.0568 4 2 18 2
-5.148098 -19.09884 -17.95465 -14.06719 190.3808 190.3808 190.3808 190.3808 4 2 24 2
13.23875 -4.359938 28.08241 12.32041 202.4048 198.3968 206.4128 202.4048 4 2 33 2
-8.754527 -8.061137 -7.806357 -8.20734 190.3808 198.3968 190.3808 193.0528 4 2 42 2
1.928342 2.363619 -9.118903 -1.608981 206.4128 206.4128 206.4128 206.4128 4 2 55 2
-37.66718 3.036437 -35.61968 -23.41681 190.3808 190.3808 194.3888 191.7168 4 2 62 2
2.131914 16.37066 19.50389 12.66882 190.3808 190.3808 190.3808 190.3808 4 2 77 2
-1.034971 1.536174 -21.09687 -6.865222 206.4128 206.4128 206.4128 206.4128 4 2 82 2
9.297456 3.100221 7.802081 6.733252 190.3808 190.3808 190.3808 190.3808 4 2 87 2
2.703854 -19.54373 2.241082 -4.866266 190.3808 190.3808 206.4128 195.7248 4 2 98 2
-9.422034 -15.11022 -13.08717 -12.53981 206.4128 206.4128 206.4128 206.4128 4 2 105 2
30.06916 13.15704 -6.974476 12.08391 206.4128 206.4128 206.4128 206.4128 4 2 112 2
-0.5039241 -13.53481 0.2410138 -4.599239 206.4128 204.4088 206.4128 205.7448 4 2 119 2
31.91263 -6.025987 10.11473 12.00046 190.3808 190.3808 190.3808 190.3808 4 2 124 2
-1.36995 15.11293 29.65796 14.46698 206.4128 190.3808 206.4128 201.0688 4 2 131 2
12.48789 17.08378 5.256868 11.60951 202.4048 202.4048 200.4008 201.7368 4 2 138 2
24.60346 3.125687 14.74551 14.15822 206.4128 190.3808 206.4128 201.0688 4 2 142 2
-33.94065 -12.82342 -15.98401 -20.91603 190.3808 206.4128 206.4128 201.0688 4 2 152 2
-2.282937 0.5145449 -1.423511 -1.063968 190.3808 206.4128 190.3808 195.7248 4 2 157 2
17.27699 -12.67085 -7.752978 -1.048946 206.4128 206.4128 206.4128 206.4128 4 2 166 2
-8.202671 -2.601115 -29.13504 -13.31294 190.3808 190.3808 190.3808 190.3808 4 2 170 2
8.72565 -8.983518 -9.863536 -3.373801 190.3808 190.3808 190.3808 190.3808 4 2 176 2
29.78173 -8.669823 35.09814 18.73668 206.4128 202.4048 190.3808 199.7328 4 2 179 2
10.85246 -26.5652 -20.35369 -12.02214 190.3808 204.4088 206.4128 200.4008 4 2 184 2
-44.71167 -30.30181 14.99345 -20.00668 194.3888 194.3888 194.3888 194.3888 1 3 4 2
-36.09173 -21.09277 -13.66757 -23.61735 210.4208 210.4208 210.4208 210.4208 1 3 6 2
5.397035 -1.306003 -14.44216 -3.450375 194.3888 194.3888 200.4008 196.3928 1 3 11 2
-3.5335 -15.01027 4.278436 -4.755113 210.4208 208.4168 202.4048 207.0808 1 3 14 2
-10.29236 -24.36578 -14.61678 -16.42497 194.3888 194.3888 194.3888 194.3888 1 3 16 2
-25.00549 -20.58933 -28.26316 -24.61933 194.3888 194.3888 208.4168 199.0648 1 3 19 2
-1.268462 -27.99222 -4.357575 -11.20609 202.4048 200.4008 194.3888 199.0648 1 3 21 2
6.757078 -27.17449 29.33155 2.97138 198.3968 198.3968 194.3888 197.0608 1 3 24 2
68.27177 -17.25921 55.10082 35.37113 206.4128 210.4208 200.4008 205.7448 1 3 25 2
12.55109 19.11543 1.047625 10.90471 194.3888 202.4048 210.4208 202.4048 1 3 26 2
34.76386 19.12923 24.09115 25.99475 210.4208 210.4208 194.3888 205.0768 1 3 30 2
20.18827 -12.40372 19.32576 9.03677 194.3888 194.3888 194.3888 194.3888 1 3 32 2
11.23344 -1.3119 19.3059 9.742478 194.3888 198.3968 194.3888 195.7248 1 3 36 2
-15.89392 -7.79936 26.99462 1.100448 210.4208 198.3968 194.3888 201.0688 1 3 37 2
27.21677 2.023196 8.381172 12.54038 194.3888 196.3928 194.3888 195.0568 1 3 39 2
-12.58816 12.91403 -19.97136 -6.548495 194.3888 194.3888 194.3888 194.3888 1 3 45 2
8.836408 -29.33408 14.97698 -1.840231 194.3888 194.3888 194.3888 194.3888 1 3 47 2
-1.362771 19.57831 24.53378 14.24977 210.4208 202.4048 210.4208 207.7488 1 3 50 2
-1.002853 -6.66854 26.27897 6.202528 210.4208 194.3888 210.4208 205.0768 1 3 52 2
33.34723 -36.48531 24.66244 7.174789 194.3888 210.4208 194.3888 199.7328 1 3 57 2
-3.490379 23.82818 24.1733 14.83704 194.3888 194.3888 194.3888 194.3888 1 3 59 2
-18.57276 -5.992958 -12.54353 -12.36975 194.3888 200.4008 194.3888 196.3928 1 3 62 2
46.35765 71.76672 38.00169 52.04202 194.3888 194.3888 194.3888 194.3888 1 3 64 2
16.97075 -13.50311 -3.861538 -0.1312963 210.4208 208.4168 194.3888 204.4088 1 3 66 2
11.58874 36.63826 -4.402286 14.60824 202.4048 200.4008 210.4208 204.4088 1 3 70 2
-7.257999 30.63871 -7.064025 5.438894 202.4048 194.3888 206.4128 201.0688 1 3 74 2
4.380503 -8.107777 -14.6772 -6.134825 210.4208 194.3888 210.4208 205.0768 1 3 76 2
6.515378 14.76205 16.50862 12.59535 194.3888 210.4208 194.3888 199.7328 1 3 81 2
-13.93487 -37.83519 -2.421965 -18.06401 206.4128 210.4208 210.4208 209.0848 1 3 86 2
12.63906 -4.55371 11.59408 6.559809 210.4208 194.3888 210.4208 205.0768 1 3 88 2
10.36259 25.56715 25.40909 20.44628 194.3888 194.3888 194.3888 194.3888 1 3 96 2
-21.39171 -7.356359 1.450224 -9.099282 210.4208 194.3888 198.3968 201.0688 1 3 99 2
14.82821 -45.77656 30.83455 -0.03793271 210.4208 210.4208 210.4208 210.4208 1 3 104 2
7.920797 11.89074 9.11619 9.642575 194.3888 194.3888 194.3888 194.3888 1 3 109 2
-2.749265 6.670739 -1.903552 0.6726406 210.4208 210.4208 210.4208 210.4208 1 3 112 2
-3.52409 29.98699 -2.458702 8.001399 196.3928 198.3968 200.4008 198.3968 1 3 113 2
7.197708 -5.687532 30.44233 10.65084 210.4208 194.3888 210.4208 205.0768 1 3 117 2
24.64977 10.05995 15.83624 16.84865 194.3888 194.3888 194.3888 194.3888 1 3 122 2
11.34695 -1.941721 -0.2897218 3.038503 194.3888 210.4208 194.3888 199.7328 1 3 124 2
52.56196 9.667535 24.58446 28.93798 194.3888 204.4088 194.3888 197.7288 1 3 129 2
28.92787 38.61569 39.95743 35.83366 210.4208 210.4208 210.4208 210.4208 1 3 133 2
47.84331 51.00737 18.20594 39.01887 194.3888 210.4208 194.3888 199.7328 1 3 135 2
7.06074 -7.844216 12.56529 3.92727 210.4208 210.4208 208.4168 209.7528 2 3 1 2
32.38189 22.16622 25.94247 26.83019 194.3888 194.3888 210.4208 199.7328 2 3 7 2
-35.51105 -18.47585 12.04322 -13.98123 202.4048 194.3888 198.3968 198.3968 2 3 9 2
13.59029 -15.0395 -3.909529 -1.786246 204.4088 206.4128 210.4208 207.0808 2 3 15 2
-11.77634 -2.66438 5.178123 -3.087533 210.4208 210.4208 194.3888 205.0768 2 3 17 2
-9.969699 -21.07556 30.54558 -0.166558 200.4008 204.4088 202.4048 202.4048 2 3 20 2
-17.52943 -54.73553 -10.20064 -27.48853 194.3888 210.4208 194.3888 199.7328 2 3 22 2
23.55144 2.358313 9.978161 11.96264 210.4208 194.3888 210.4208 205.0768 2 3 29 2
-16.07499 2.199178 -23.74655 -12.54079 208.4168 202.4048 210.4208 207.0808 2 3 33 2
-15.8235 0.7087729 -17.74227 -10.95233 194.3888 194.3888 200.4008 196.3928 2 3 35 2
-10.11596 13.68495 19.67724 7.74874 210.4208 210.4208 206.4128 209.0848 2 3 40 2
-31.37214 -2.875505 -5.827978 -13.35854 206.4128 210.4208 194.3888 203.7408 2 3 41 2
-17.68841 -33.44836 10.61486 -13.5073 194.3888 194.3888 210.4208 199.7328 2 3 44 2
-15.81656 -18.69494 -14.5484 -16.3533 210.4208 210.4208 204.4088 208.4168 2 3 48 2
32.28555 -6.030556 31.2582 19.17106 208.4168 210.4208 194.3888 204.4088 2 3 49 2
47.10845 28.9978 41.59096 39.2324 194.3888 204.4088 194.3888 197.7288 2 3 55 2
4.703903 5.919054 -12.61804 -0.6650283 194.3888 194.3888 196.3928 195.0568 2 3 56 2
30.77729 -9.65095 5.257495 8.794612 210.4208 210.4208 210.4208 210.4208 2 3 61 2
20.62906 1.806954 2.293981 8.243331 194.3888 194.3888 194.3888 194.3888 2 3 65 2
55.80067 -3.688385 76.31436 42.80888 194.3888 208.4168 194.3888 199.0648 2 3 67 2
-19.88884 0.2874285 5.284122 -4.77243 210.4208 210.4208 210.4208 210.4208 2 3 69 2
-23.70506 -27.51066 -2.347934 -17.85455 210.4208 210.4208 206.4128 209.0848 2 3 72 2
-19.17699 -0.4064798 -17.02982 -12.20443 210.4208 210.4208 194.3888 205.0768 2 3 77 2
-29.80103 -33.1427 -3.579302 -22.17435 194.3888 194.3888 194.3888 194.3888 2 3 79 2
7.603147 6.140722 18.46244 10.73544 210.4208 194.3888 210.4208 205.0768 2 3 83 2
5.055776 -4.473978 23.75744 8.113079 210.4208 198.3968 210.4208 206.4128 2 3 90 2
1.821841 19.4784 22.23739 14.51254 210.4208 210.4208 202.4048 207.7488 2 3 93 2
14.33742 -20.0684 3.171898 -0.8530266 210.4208 194.3888 210.4208 205.0768 2 3 95 2
-14.46857 -12.80433 -15.712 -14.3283 198.3968 194.3888 210.4208 201.0688 2 3 97 2
-5.546907 2.237143 -1.201459 -1.503741 210.4208 194.3888 210.4208 205.0768 2 3 101 2
5.833477 -5.503077 11.79849 4.042964 210.4208 210.4208 210.4208 210.4208 2 3 106 2
-6.870402 -25.47004 -16.10663 -16.14902 210.4208 210.4208 194.3888 205.0768 2 3 107 2
5.581281 11.80661 3.731421 7.03977 194.3888 194.3888 194.3888 194.3888 2 3 111 2
-10.79553 -19.85296 1.440818 -9.73589 194.3888 206.4128 194.3888 198.3968 2 3 114 2
17.02179 -6.526289 9.846177 6.78056 210.4208 210.4208 210.4208 210.4208 2 3 116 2
18.51616 0.1548261 16.25376 11.64158 194.3888 194.3888 194.3888 194.3888 2 3 119 2
20.40173 0.4867351 23.81231 14.90026 202.4048 210.4208 194.3888 202.4048 2 3 126 2
-7.570012 -36.97899 24.97929 -6.523238 194.3888 196.3928 194.3888 195.0568 2 3 127 2
-6.490338 -26.73931 24.26662 -2.987674 208.4168 210.4208 210.4208 209.7528 2 3 131 2
4.74006 -36.1356 9.855153 -7.18013 210.4208 210.4208 200.4008 207.0808 2 3 132 2
41.33314 4.966131 45.71894 30.67274 196.3928 194.3888 210.4208 200.4008 2 3 134 2
14.29883 -41.47195 6.664152 -6.836325 196.3928 198.3968 202.4048 199.0648 3 3 2 2
5.400017 -11.61066 -3.211177 -3.140606 194.3888 210.4208 210.4208 205.0768 3 3 5 2
-17.24702 -18.12046 15.94547 -6.474003 210.4208 194.3888 210.4208 205.0768 3 3 8 2
27.23569 3.753973 10.58491 13.85819 210.4208 210.4208 210.4208 210.4208 3 3 10 2
0.9254863 -15.8566 4.368693 -3.520808 194.3888 210.4208 210.4208 205.0768 3 3 12 2
26.13344 -25.14754 18.54059 6.508831 194.3888 194.3888 194.3888 194.3888 3 3 27 2
-12.40763 -2.869023 -0.5726534 -5.283103 210.4208 210.4208 198.3968 206.4128 3 3 34 2
-20.59849 -6.780208 -24.52106 -17.29992 194.3888 194.3888 196.3928 195.0568 3 3 38 2
-9.753451 -15.3833 -10.2045 -11.78042 210.4208 194.3888 210.4208 205.0768 3 3 43 2
19.45251 9.2945 9.541618 12.76287 210.4208 194.3888 210.4208 205.0768 3 3 46 2
35.11413 22.66348 10.94097 22.90619 210.4208 210.4208 210.4208 210.4208 3 3 51 2
5.121768 -7.116229 6.073349 1.35963 196.3928 200.4008 198.3968 198.3968 3 3 53 2
-5.162287 -21.34907 13.14464 -4.455573 210.4208 210.4208 208.4168 209.7528 3 3 58 2
-42.74867 -40.90745 -34.23067 -39.2956 194.3888 194.3888 194.3888 194.3888 3 3 63 2
2.022837 -3.980181 5.739505 1.26072 198.3968 198.3968 198.3968 198.3968 3 3 71 2
-16.50043 0.4269393 10.35371 -1.906594 194.3888 194.3888 194.3888 194.3888 3 3 73 2
-9.835143 -0.3145518 4.999262 -1.716811 194.3888 194.3888 194.3888 194.3888 3 3 78 2
1.405621 -6.598458 -9.706508 -4.966448 210.4208 210.4208 194.3888 205.0768 3 3 80 2
14.23634 3.441675 12.12675 9.93492 202.4048 210.4208 210.4208 207.7488 3 3 84 2
5.792265 12.04069 32.21814 16.6837 200.4008 194.3888 210.4208 201.7368 3 3 85 2
2.110364 -6.585746 25.04641 6.857009 210.4208 210.4208 210.4208 210.4208 3 3 89 2
-17.90431 -33.23291 1.767463 -16.45658 202.4048 202.4048 204.4088 203.0728 3 3 91 2
-19.74924 8.804255 1.579753 -3.121744 208.4168 194.3888 208.4168 203.7408 3 3 94 2
-2.265693 -37.96927 19.32931 -6.968553 210.4208 210.4208 210.4208 210.4208 3 3 98 2
21.77227 5.140781 3.145303 10.01945 194.3888 194.3888 210.4208 199.7328 3 3 100 2
-9.941398 -16.97029 1.963735 -8.315984 206.4128 210.4208 194.3888 203.7408 3 3 102 2
-13.18317 -17.26878 -21.69256 -17.3815 210.4208 194.3888 200.4008 201.7368 3 3 103 2
-14.1769 -7.768213 10.51319 -3.810639 194.3888 194.3888 204.4088 197.7288 3 3 105 2
12.70274 -8.489512 25.65272 9.955316 200.4008 196.3928 198.3968 198.3968 3 3 110 2
2.477187 4.316162 -21.55254 -4.919731 210.4208 198.3968 210.4208 206.4128 3 3 115 2
33.27083 -19.17265 42.20074 18.76631 204.4088 206.4128 206.4128 205.7448 3 3 120 2
6.480169 -10.31849 34.05972 10.0738 204.4088 194.3888 194.3888 197.7288 3 3 121 2
5.264727 -3.749358 -1.730593 -0.07174166 210.4208 210.4208 194.3888 205.0768 3 3 123 2
14.07652 9.482697 7.98715 10.51546 194.3888 194.3888 194.3888 194.3888 3 3 125 2
13.59649 -10.97898 20.55871 7.725408 202.4048 210.4208 210.4208 207.7488 3 3 128 2
28.40322 -7.642942 19.13394 13.29807 210.4208 210.4208 194.3888 205.0768 3 3 136 2
-6.153749 -27.38261 -12.72154 -15.4193 210.4208 194.3888 202.4048 202.4048 4 3 3 2
-23.50253 -16.18829 -11.7507 -17.14717 194.3888 208.4168 194.3888 199.0648 4 3 13 2
14.35809 12.5119 -10.43844 5.47718 194.3888 194.3888 194.3888 194.3888 4 3 18 2
18.94912 10.19895 -22.32693 2.273713 210.4208 194.3888 194.3888 199.7328 4 3 23 2
-27.37501 -4.968068 -14.44095 -15.59468 210.4208 210.4208 206.4128 209.0848 4 3 28 2
16.23275 13.83653 13.31024 14.45984 210.4208 210.4208 206.4128 209.0848 4 3 31 2
35.79216 13.36175 -19.81052 9.781129 194.3888 194.3888 210.4208 199.7328 4 3 42 2
-7.218367 3.901014 -0.02662653 -1.11466 196.3928 210.4208 196.3928 201.0688 4 3 54 2
-13.79331 -26.20023 -25.31004 -21.76786 210.4208 204.4088 194.3888 203.0728 4 3 60 2
7.386706 -4.23472 7.661573 3.60452 194.3888 210.4208 194.3888 199.7328 4 3 68 2
6.810608 -38.64577 -6.142307 -12.65916 194.3888 194.3888 210.4208 199.7328 4 3 75 2
-6.179451 6.909133 12.92302 4.550901 210.4208 210.4208 200.4008 207.0808 4 3 82 2
-1.584782 18.74144 -3.939312 4.405782 194.3888 194.3888 194.3888 194.3888 4 3 87 2
24.21309 13.41708 17.18741 18.27253 210.4208 194.3888 210.4208 205.0768 4 3 92 2
2.286971 -5.783598 -23.17999 -8.892204 194.3888 194.3888 210.4208 199.7328 4 3 108 2
6.705273 -10.74209 -15.68958 -6.575466 210.4208 194.3888 210.4208 205.0768 4 3 118 2
15.81197 14.88606 -3.997854 8.900058 200.4008 210.4208 210.4208 207.0808 4 3 130 2
11.48954 -13.92961 -11.54528 -4.661786 218.4369 222.4449 222.4449 221.1089 1 4 4 2
26.26139 3.795596 28.5576 19.53819 214.4289 216.4329 222.4449 217.7689 1 4 6 2
-23.87335 -17.9269 20.48057 -7.10656 212.4249 206.4128 206.4128 208.4168 1 4 11 2
-3.087303 -10.29849 2.901134 -3.494887 206.4128 206.4128 214.4289 209.0848 1 4 14 2
10.63842 -11.57466 -18.8716 -6.60261 212.4249 222.4449 222.4449 219.1049 1 4 17 2
14.91246 13.53774 -6.02954 7.473553 206.4128 222.4449 222.4449 217.1009 1 4 20 2
30.03503 16.3007 7.574556 17.97009 212.4249 206.4128 206.4128 208.4168 1 4 24 2
-13.32414 -4.536646 -30.41316 -16.09131 206.4128 206.4128 206.4128 206.4128 1 4 28 2
1.403647 33.85358 8.680071 14.64576 222.4449 222.4449 222.4449 222.4449 1 4 29 2
5.151182 6.908219 14.27859 8.77933 210.4208 222.4449 222.4449 218.4369 1 4 33 2
5.322201 -6.811419 -5.665824 -2.385014 218.4369 216.4329 208.4168 214.4289 1 4 38 2
